2013-04-02,08-03-YS-06,李慶華,debate,．就h7n9禽流感防疫問題提出質詢。．就官員、民代貪污弊案提出質詢。．就交通建設問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0183;0186
2013-04-02,08-03-YS-06,王廷升,debate,．就花蓮火車站升為特等站問題提出質詢。．就花東快速道路問題提出質詢。．就104年在花蓮舉辦臺灣燈會問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0186;0189
2013-04-02,08-03-YS-06,李鴻鈞,debate,．就新莊聯合辦公大樓部會進駐問題提出質詢。．就機場捷運工程問題提出質詢。．就高鐵票價調漲問題提出質詢。．就松山機場問題提出質詢。．就台8甲線道路交通安全問題提出質詢。．就媒體新聞報導問題提出質詢。．就核四公投問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0189;0194
2013-04-02,08-03-YS-06,張慶忠,debate,書面質詢：一、金門大橋工程問題。二、國道收費問題。三、大陸人民來台旅遊優質行程推動問題。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0194;0197
2013-04-02,08-03-YS-06,顏寬恆,debate,．就核四公投問題提出質詢。．就訂媽祖昇天紀念日問題提出質詢。．就臺中港特定區解編問題提出質詢。．就降低汽機車駕照報名規費問題提出質詢。．就鼓勵資深駕駛自願放棄駕照問題提出質詢。．就交通建設問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0197;0202
2013-04-02,08-03-YS-06,管碧玲,debate,．就高鐵漲價問題提出質詢。．就核四問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0202;0205
2013-04-02,08-03-YS-06,羅明才,debate,．就核四問題提出質詢。．就兩岸直航票價太貴問題提出質詢。．就油、電、水、氣及高鐵價格調漲問題提出質詢。．就重大建設延宕問題提出質詢。．就自由經濟示範區問題提出質詢。．就開放陸客在臺灣直接使用人民幣問題提出質詢。．就新店交通問題提出質詢。．書面質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0205;0212
2013-04-02,08-03-YS-06,謝國樑,debate,．就基隆建設問題提出質詢。．就基隆北五堵地區重新規劃問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0212;0215
2013-03-29,08-03-YS-06,盧秀燕,debate,．就政府核四公投文宣問題提出質詢。．就奶粉漲價問題提出質詢。．就兒童版內閣介紹網站問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0038;0041
2013-03-29,08-03-YS-06,林國正,debate,．就核四安全問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0041;0047
2013-03-29,08-03-YS-06,許智傑,debate,．就核四安全問題提出質詢。．就馬英九總統團隊涉貪問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0047;0051
2013-03-29,08-03-YS-06,陳亭妃,debate,．就賴素如涉及貪瀆弊案問題提出質詢。．就核四問題提出質詢。．就自由經濟示範區問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0051;0056
2013-03-29,08-03-YS-06,姚文智,debate,．就核四問題提出質詢。．就李朝卿縣長復職的問題提出質詢。．就社子島開發問題提出質詢。．就推動再生能源問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0057;0061
2013-03-29,08-03-YS-06,林淑芬,debate,．就核四公投問題提出質詢。．就自由經濟示範區問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0061;0065
2013-03-29,08-03-YS-06,蔡煌瑯,debate,．就核四公投問題提出質詢。．就廬山溫泉區飯店遷移問題提出質詢。．就加入tpp問題提出質詢。,http://lis.ly.gov.tw/lgcgi/lypdftxt?10201201;0065  0073
